车次ID,车次,站序,站名,到点,发点
1,1,0,北京南,2:50:00,2:50:00
1,1,1,廊坊,3:07:00,3:07:00
1,1,2,京津线路所,3:16:00,3:16:00
1,1,3,津沪线路所,3:17:00,3:17:00
1,1,4,天津南,3:18:00,3:18:00
1,1,5,沧州西,3:34:00,3:34:00
1,1,6,德州东,3:52:00,3:52:00
1,1,7,济南西,4:12:00,4:14:00
1,1,8,崔马庄线路所,4:20:00,4:20:00
1,1,9,泰安,4:28:00,4:28:00
1,1,10,曲阜东,4:41:00,4:41:00
1,1,11,滕州东,4:51:00,4:51:00
1,1,12,枣庄,4:57:00,4:57:00
1,1,13,徐州东,5:08:00,5:08:00
1,1,14,宿州东,5:20:00,5:20:00
1,1,15,蚌埠南,5:36:00,5:36:00
1,1,16,定远,5:46:00,5:46:00
1,1,17,滁州,5:57:00,5:57:00
1,1,18,扬州线路所,6:00:00,6:00:00
1,1,19,南京南,6:12:00,6:14:00
1,1,20,秦淮河线路所,6:17:00,6:17:00
1,1,21,镇江南,6:29:00,6:29:00
1,1,22,丹阳北,6:34:00,6:34:00
1,1,23,常州北,6:40:00,6:40:00
1,1,24,无锡东,6:50:00,6:50:00
1,1,25,苏州北,6:58:00,7:00:00
1,1,26,昆山南,7:09:00,7:09:00
1,1,27,黄渡线路所,7:15:00,7:15:00
1,1,28,上海虹桥,7:21:00,7:21:00
2,3,0,北京南,7:50:00,7:50:00
2,3,1,廊坊,8:07:00,8:07:00
2,3,2,京津线路所,8:16:00,8:16:00
2,3,3,津沪线路所,8:17:00,8:17:00
2,3,4,天津南,8:18:00,8:18:00
2,3,5,沧州西,8:34:00,8:34:00
2,3,6,德州东,8:52:00,8:52:00
2,3,7,济南西,9:12:00,9:14:00
2,3,8,崔马庄线路所,9:20:00,9:20:00
2,3,9,泰安,9:28:00,9:28:00
2,3,10,曲阜东,9:41:00,9:41:00
2,3,11,滕州东,9:51:00,9:51:00
2,3,12,枣庄,9:57:00,9:57:00
2,3,13,徐州东,10:08:00,10:08:00
2,3,14,宿州东,10:20:00,10:20:00
2,3,15,蚌埠南,10:36:00,10:36:00
2,3,16,定远,10:46:00,10:46:00
2,3,17,滁州,10:57:00,10:57:00
2,3,18,扬州线路所,11:00:00,11:00:00
2,3,19,南京南,11:12:00,11:14:00
2,3,20,秦淮河线路所,11:17:00,11:17:00
2,3,21,镇江南,11:29:00,11:29:00
2,3,22,丹阳北,11:34:00,11:34:00
2,3,23,常州北,11:40:00,11:40:00
2,3,24,无锡东,11:50:00,11:50:00
2,3,25,苏州北,11:55:00,11:55:00
2,3,26,昆山南,12:01:00,12:01:00
2,3,27,黄渡线路所,12:07:00,12:07:00
2,3,28,上海虹桥,12:13:00,12:13:00
3,5,0,北京南,0:50:00,0:50:00
3,5,1,廊坊,1:07:00,1:07:00
3,5,2,京津线路所,1:16:00,1:16:00
3,5,3,津沪线路所,1:17:00,1:17:00
3,5,4,天津南,1:21:00,1:23:00
3,5,5,沧州西,1:42:00,1:42:00
3,5,6,德州东,2:00:00,2:00:00
3,5,7,济南西,2:17:00,2:17:00
3,5,8,崔马庄线路所,2:20:00,2:20:00
3,5,9,泰安,2:28:00,2:28:00
3,5,10,曲阜东,2:41:00,2:41:00
3,5,11,滕州东,2:51:00,2:51:00
3,5,12,枣庄,2:57:00,2:57:00
3,5,13,徐州东,3:08:00,3:08:00
3,5,14,宿州东,3:20:00,3:20:00
3,5,15,蚌埠南,3:36:00,3:36:00
3,5,16,定远,3:46:00,3:46:00
3,5,17,滁州,3:57:00,3:57:00
3,5,18,扬州线路所,4:00:00,4:00:00
3,5,19,南京南,4:12:00,4:14:00
3,5,20,秦淮河线路所,4:17:00,4:17:00
3,5,21,镇江南,4:29:00,4:29:00
3,5,22,丹阳北,4:34:00,4:34:00
3,5,23,常州北,4:40:00,4:40:00
3,5,24,无锡东,4:50:00,4:50:00
3,5,25,苏州北,4:55:00,4:55:00
3,5,26,昆山南,5:01:00,5:01:00
3,5,27,黄渡线路所,5:07:00,5:07:00
4,7,0,北京南,3:50:00,3:50:00
4,7,1,廊坊,4:07:00,4:07:00
4,7,2,京津线路所,4:16:00,4:16:00
4,7,3,津沪线路所,4:17:00,4:17:00
4,7,4,天津南,4:18:00,4:18:00
4,7,5,沧州西,4:34:00,4:34:00
4,7,6,德州东,4:52:00,4:52:00
4,7,7,济南西,5:12:00,5:14:00
4,7,8,崔马庄线路所,5:20:00,5:20:00
4,7,9,泰安,5:28:00,5:28:00
4,7,10,曲阜东,5:41:00,5:41:00
4,7,11,滕州东,5:51:00,5:51:00
4,7,12,枣庄,5:57:00,5:57:00
4,7,13,徐州东,6:08:00,6:08:00
4,7,14,宿州东,6:20:00,6:20:00
4,7,15,蚌埠南,6:36:00,6:36:00
4,7,16,定远,6:46:00,6:46:00
4,7,17,滁州,6:57:00,6:57:00
4,7,18,扬州线路所,7:00:00,7:00:00
4,7,19,南京南,7:12:00,7:14:00
4,7,20,秦淮河线路所,7:17:00,7:17:00
4,7,21,镇江南,7:29:00,7:29:00
4,7,22,丹阳北,7:34:00,7:34:00
4,7,23,常州北,7:40:00,7:40:00
4,7,24,无锡东,7:53:00,7:55:00
4,7,25,苏州北,8:03:00,8:03:00
4,7,26,昆山南,8:09:00,8:09:00
4,7,27,黄渡线路所,8:15:00,8:15:00
4,7,28,上海虹桥,8:21:00,8:21:00
5,9,0,北京南,5:50:00,5:50:00
5,9,1,廊坊,6:07:00,6:07:00
5,9,2,京津线路所,6:16:00,6:16:00
5,9,3,津沪线路所,6:17:00,6:17:00
5,9,4,天津南,6:21:00,6:23:00
5,9,5,沧州西,6:42:00,6:42:00
5,9,6,德州东,7:00:00,7:00:00
5,9,7,济南西,7:20:00,7:22:00
5,9,8,崔马庄线路所,7:28:00,7:28:00
5,9,9,泰安,7:36:00,7:36:00
5,9,10,曲阜东,7:49:00,7:49:00
5,9,11,滕州东,7:59:00,7:59:00
5,9,12,枣庄,8:05:00,8:05:00
5,9,13,徐州东,8:16:00,8:16:00
5,9,14,宿州东,8:28:00,8:28:00
5,9,15,蚌埠南,8:44:00,8:44:00
5,9,16,定远,8:54:00,8:54:00
5,9,17,滁州,9:05:00,9:05:00
5,9,18,扬州线路所,9:08:00,9:08:00
5,9,19,南京南,9:20:00,9:22:00
5,9,20,秦淮河线路所,9:25:00,9:25:00
5,9,21,镇江南,9:37:00,9:37:00
5,9,22,丹阳北,9:42:00,9:42:00
5,9,23,常州北,9:48:00,9:48:00
5,9,24,无锡东,9:58:00,9:58:00
5,9,25,苏州北,10:03:00,10:03:00
5,9,26,昆山南,10:09:00,10:09:00
5,9,27,黄渡线路所,10:15:00,10:15:00
5,9,28,上海虹桥,10:21:00,10:21:00
6,11,0,北京南,8:50:00,8:50:00
6,11,1,廊坊,9:07:00,9:07:00
6,11,2,京津线路所,9:16:00,9:16:00
6,11,3,津沪线路所,9:17:00,9:17:00
6,11,4,天津南,9:18:00,9:18:00
6,11,5,沧州西,9:34:00,9:34:00
6,11,6,德州东,9:52:00,9:52:00
6,11,7,济南西,10:12:00,10:14:00
6,11,8,崔马庄线路所,10:20:00,10:20:00
6,11,9,泰安,10:28:00,10:28:00
6,11,10,曲阜东,10:41:00,10:41:00
6,11,11,滕州东,10:51:00,10:51:00
6,11,12,枣庄,10:57:00,10:57:00
6,11,13,徐州东,11:08:00,11:08:00
6,11,14,宿州东,11:20:00,11:20:00
6,11,15,蚌埠南,11:36:00,11:36:00
6,11,16,定远,11:46:00,11:46:00
6,11,17,滁州,11:57:00,11:57:00
6,11,18,扬州线路所,12:00:00,12:00:00
6,11,19,南京南,12:12:00,12:14:00
6,11,20,秦淮河线路所,12:17:00,12:17:00
6,11,21,镇江南,12:29:00,12:29:00
6,11,22,丹阳北,12:34:00,12:34:00
6,11,23,常州北,12:43:00,12:45:00
6,11,24,无锡东,12:58:00,12:58:00
6,11,25,苏州北,13:03:00,13:03:00
6,11,26,昆山南,13:09:00,13:09:00
6,11,27,黄渡线路所,13:15:00,13:15:00
6,11,28,上海虹桥,13:21:00,13:21:00
7,13,0,北京南,10:50:00,10:50:00
7,13,1,廊坊,11:07:00,11:07:00
7,13,2,京津线路所,11:16:00,11:16:00
7,13,3,津沪线路所,11:17:00,11:17:00
7,13,4,天津南,11:18:00,11:18:00
7,13,5,沧州西,11:34:00,11:34:00
7,13,6,德州东,11:52:00,11:52:00
7,13,7,济南西,12:12:00,12:14:00
7,13,8,崔马庄线路所,12:20:00,12:20:00
7,13,9,泰安,12:28:00,12:28:00
7,13,10,曲阜东,12:41:00,12:41:00
7,13,11,滕州东,12:51:00,12:51:00
7,13,12,枣庄,12:57:00,12:57:00
7,13,13,徐州东,13:08:00,13:08:00
7,13,14,宿州东,13:20:00,13:20:00
7,13,15,蚌埠南,13:36:00,13:36:00
7,13,16,定远,13:46:00,13:46:00
7,13,17,滁州,13:57:00,13:57:00
7,13,18,扬州线路所,14:00:00,14:00:00
7,13,19,南京南,14:12:00,14:14:00
7,13,20,秦淮河线路所,14:17:00,14:17:00
7,13,21,镇江南,14:29:00,14:29:00
7,13,22,丹阳北,14:34:00,14:34:00
7,13,23,常州北,14:40:00,14:40:00
7,13,24,无锡东,14:50:00,14:50:00
7,13,25,苏州北,14:58:00,15:00:00
7,13,26,昆山南,15:09:00,15:09:00
7,13,27,黄渡线路所,15:15:00,15:15:00
7,13,28,上海虹桥,15:21:00,15:21:00
8,15,0,北京南,11:50:00,11:50:00
8,15,1,廊坊,12:07:00,12:07:00
8,15,2,京津线路所,12:16:00,12:16:00
8,15,3,津沪线路所,12:17:00,12:17:00
8,15,4,天津南,12:21:00,12:23:00
8,15,5,沧州西,12:42:00,12:42:00
8,15,6,德州东,13:00:00,13:00:00
8,15,7,济南西,13:20:00,13:22:00
8,15,8,崔马庄线路所,13:28:00,13:28:00
8,15,9,泰安,13:36:00,13:36:00
8,15,10,曲阜东,13:49:00,13:49:00
8,15,11,滕州东,13:59:00,13:59:00
8,15,12,枣庄,14:05:00,14:05:00
8,15,13,徐州东,14:16:00,14:16:00
8,15,14,宿州东,14:28:00,14:28:00
8,15,15,蚌埠南,14:44:00,14:44:00
8,15,16,定远,14:54:00,14:54:00
8,15,17,滁州,15:05:00,15:05:00
8,15,18,扬州线路所,15:08:00,15:08:00
8,15,19,南京南,15:20:00,15:22:00
8,15,20,秦淮河线路所,15:25:00,15:25:00
8,15,21,镇江南,15:37:00,15:37:00
8,15,22,丹阳北,15:42:00,15:42:00
8,15,23,常州北,15:48:00,15:48:00
8,15,24,无锡东,15:58:00,15:58:00
8,15,25,苏州北,16:03:00,16:03:00
8,15,26,昆山南,16:09:00,16:09:00
8,15,27,黄渡线路所,16:15:00,16:15:00
9,17,0,北京南,12:50:00,12:50:00
9,17,1,廊坊,13:07:00,13:07:00
9,17,2,京津线路所,13:16:00,13:16:00
9,17,3,津沪线路所,13:17:00,13:17:00
9,17,4,天津南,13:18:00,13:18:00
9,17,5,沧州西,13:34:00,13:34:00
9,17,6,德州东,13:52:00,13:52:00
9,17,7,济南西,14:09:00,14:09:00
9,17,8,崔马庄线路所,14:12:00,14:12:00
9,17,9,泰安,14:20:00,14:20:00
9,17,10,曲阜东,14:33:00,14:33:00
9,17,11,滕州东,14:43:00,14:43:00
9,17,12,枣庄,14:49:00,14:49:00
9,17,13,徐州东,15:00:00,15:00:00
9,17,14,宿州东,15:12:00,15:12:00
9,17,15,蚌埠南,15:28:00,15:28:00
9,17,16,定远,15:38:00,15:38:00
9,17,17,滁州,15:49:00,15:49:00
9,17,18,扬州线路所,15:52:00,15:52:00
9,17,19,南京南,16:04:00,16:06:00
9,17,20,秦淮河线路所,16:09:00,16:09:00
9,17,21,镇江南,16:21:00,16:21:00
9,17,22,丹阳北,16:26:00,16:26:00
9,17,23,常州北,16:32:00,16:32:00
9,17,24,无锡东,16:42:00,16:42:00
9,17,25,苏州北,16:47:00,16:47:00
9,17,26,昆山南,16:53:00,16:53:00
9,17,27,黄渡线路所,16:59:00,16:59:00
9,17,28,上海虹桥,17:05:00,17:05:00
10,19,0,北京南,1:50:00,1:50:00
10,19,1,廊坊,2:07:00,2:07:00
10,19,2,京津线路所,2:16:00,2:16:00
10,19,3,津沪线路所,2:17:00,2:17:00
10,19,4,天津南,2:18:00,2:18:00
10,19,5,沧州西,2:34:00,2:34:00
10,19,6,德州东,2:52:00,2:52:00
10,19,7,济南西,3:12:00,3:19:00
10,19,8,崔马庄线路所,3:25:00,3:25:00
10,19,9,泰安,3:33:00,3:33:00
10,19,10,曲阜东,3:46:00,3:46:00
10,19,11,滕州东,3:56:00,3:56:00
10,19,12,枣庄,4:02:00,4:02:00
10,19,13,徐州东,4:13:00,4:13:00
10,19,14,宿州东,4:25:00,4:25:00
10,19,15,蚌埠南,4:41:00,4:41:00
10,19,16,定远,4:51:00,4:51:00
10,19,17,滁州,5:02:00,5:02:00
10,19,18,扬州线路所,5:05:00,5:05:00
10,19,19,南京南,5:17:00,5:17:00
11,21,0,北京南,11:54:00,11:54:00
11,21,1,廊坊,12:11:00,12:11:00
11,21,2,京津线路所,12:20:00,12:20:00
11,21,3,津沪线路所,12:21:00,12:21:00
11,21,4,天津南,12:25:00,12:27:00
11,21,5,沧州西,12:46:00,12:46:00
11,21,6,德州东,13:04:00,13:04:00
11,21,7,济南西,13:24:00,13:26:00
11,21,8,崔马庄线路所,13:32:00,13:32:00
11,21,9,泰安,13:40:00,13:40:00
11,21,10,曲阜东,13:53:00,13:53:00
11,21,11,滕州东,14:03:00,14:03:00
11,21,12,枣庄,14:09:00,14:09:00
11,21,13,徐州东,14:23:00,14:25:00
11,21,14,宿州东,14:40:00,14:40:00
11,21,15,蚌埠南,14:56:00,14:56:00
11,21,16,定远,15:06:00,15:06:00
11,21,17,滁州,15:17:00,15:17:00
11,21,18,扬州线路所,15:20:00,15:20:00
11,21,19,南京南,15:30:00,15:30:00
11,21,20,秦淮河线路所,15:31:00,15:31:00
11,21,21,镇江南,15:43:00,15:43:00
11,21,22,丹阳北,15:48:00,15:48:00
11,21,23,常州北,15:54:00,15:54:00
11,21,24,无锡东,16:04:00,16:04:00
11,21,25,苏州北,16:12:00,16:14:00
11,21,26,昆山南,16:23:00,16:23:00
11,21,27,黄渡线路所,16:29:00,16:29:00
12,23,0,北京南,6:45:00,6:45:00
12,23,1,廊坊,7:02:00,7:02:00
12,23,2,京津线路所,7:11:00,7:11:00
12,23,3,津沪线路所,7:12:00,7:12:00
12,23,4,天津南,7:16:00,7:18:00
12,23,5,沧州西,7:37:00,7:37:00
12,23,6,德州东,7:55:00,7:55:00
12,23,7,济南西,8:15:00,8:17:00
12,23,8,崔马庄线路所,8:23:00,8:23:00
12,23,9,泰安,8:31:00,8:31:00
12,23,10,曲阜东,8:44:00,8:44:00
12,23,11,滕州东,8:54:00,8:54:00
12,23,12,枣庄,9:00:00,9:00:00
12,23,13,徐州东,9:11:00,9:11:00
12,23,14,宿州东,9:23:00,9:23:00
12,23,15,蚌埠南,9:39:00,9:39:00
13,25,0,北京南,8:46:00,8:46:00
13,25,1,廊坊,9:03:00,9:03:00
13,25,2,京津线路所,9:12:00,9:12:00
13,25,3,津沪线路所,9:13:00,9:13:00
13,25,4,天津南,9:14:00,9:14:00
13,25,5,沧州西,9:30:00,9:30:00
13,25,6,德州东,9:48:00,9:48:00
14,27,0,北京南,0:45:00,0:45:00
14,27,1,廊坊,1:02:00,1:02:00
14,27,2,京津线路所,1:11:00,1:11:00
14,27,3,津沪线路所,1:12:00,1:12:00
14,27,4,天津南,1:13:00,1:13:00
14,27,5,沧州西,1:29:00,1:29:00
14,27,6,德州东,1:47:00,1:47:00
14,27,7,济南西,2:07:00,2:19:00
14,27,8,崔马庄线路所,2:25:00,2:25:00
14,27,9,泰安,2:33:00,2:33:00
14,27,10,曲阜东,2:46:00,2:46:00
14,27,11,滕州东,2:56:00,2:56:00
14,27,12,枣庄,3:02:00,3:02:00
14,27,13,徐州东,3:13:00,3:13:00
14,27,14,宿州东,3:25:00,3:25:00
14,27,15,蚌埠南,3:44:00,3:44:00
15,29,0,北京南,9:46:00,9:46:00
15,29,1,廊坊,10:03:00,10:03:00
15,29,2,京津线路所,10:12:00,10:12:00
15,29,3,津沪线路所,10:13:00,10:13:00
15,29,4,天津南,10:14:00,10:14:00
15,29,5,沧州西,10:30:00,10:30:00
15,29,6,德州东,10:48:00,10:48:00
15,29,7,济南西,11:08:00,11:10:00
15,29,8,崔马庄线路所,11:16:00,11:16:00
15,29,9,泰安,11:24:00,11:24:00
15,29,10,曲阜东,11:37:00,11:37:00
15,29,11,滕州东,11:47:00,11:47:00
15,29,12,枣庄,11:53:00,11:53:00
15,29,13,徐州东,12:04:00,12:04:00
15,29,14,宿州东,12:16:00,12:16:00
15,29,15,蚌埠南,12:32:00,12:32:00
16,31,0,北京南,4:45:00,4:45:00
16,31,1,廊坊,5:02:00,5:02:00
16,31,2,京津线路所,5:11:00,5:11:00
16,31,3,津沪线路所,5:12:00,5:12:00
16,31,4,天津南,5:13:00,5:13:00
16,31,5,沧州西,5:29:00,5:29:00
16,31,6,德州东,5:47:00,5:47:00
16,31,7,济南西,6:07:00,6:09:00
16,31,8,崔马庄线路所,6:15:00,6:15:00
16,31,9,泰安,6:23:00,6:23:00
16,31,10,曲阜东,6:36:00,6:36:00
16,31,11,滕州东,6:46:00,6:46:00
16,31,12,枣庄,6:52:00,6:52:00
16,31,13,徐州东,7:06:00,7:08:00
16,31,14,宿州东,7:23:00,7:23:00
16,31,15,蚌埠南,7:39:00,7:39:00
16,31,16,定远,7:49:00,7:49:00
16,31,17,滁州,8:00:00,8:00:00
16,31,18,扬州线路所,8:03:00,8:03:00
16,31,19,南京南,8:15:00,8:15:00
17,33,0,北京南,12:54:00,12:54:00
17,33,1,廊坊,13:11:00,13:11:00
17,33,2,京津线路所,13:20:00,13:20:00
17,33,3,津沪线路所,13:21:00,13:21:00
17,33,4,天津南,13:22:00,13:22:00
17,33,5,沧州西,13:38:00,13:38:00
17,33,6,德州东,13:56:00,13:56:00
17,33,7,济南西,14:13:00,14:13:00
17,33,8,崔马庄线路所,14:16:00,14:16:00
17,33,9,泰安,14:24:00,14:24:00
17,33,10,曲阜东,14:37:00,14:37:00
17,33,11,滕州东,14:47:00,14:47:00
17,33,12,枣庄,14:53:00,14:53:00
17,33,13,徐州东,15:04:00,15:04:00
17,33,14,宿州东,15:16:00,15:16:00
17,33,15,蚌埠南,15:32:00,15:32:00
17,33,16,定远,15:42:00,15:42:00
17,33,17,滁州,15:53:00,15:53:00
17,33,18,扬州线路所,15:56:00,15:56:00
17,33,19,南京南,16:08:00,16:08:00
18,35,0,北京南,1:46:00,1:46:00
18,35,1,廊坊,2:03:00,2:03:00
18,35,2,京津线路所,2:12:00,2:12:00
18,35,3,津沪线路所,2:13:00,2:13:00
18,35,4,天津南,2:14:00,2:14:00
18,35,5,沧州西,2:30:00,2:30:00
18,35,6,德州东,2:48:00,2:48:00
18,35,7,济南西,3:08:00,3:10:00
18,35,8,崔马庄线路所,3:16:00,3:16:00
18,35,9,泰安,3:24:00,3:24:00
18,35,10,曲阜东,3:37:00,3:37:00
18,35,11,滕州东,3:47:00,3:47:00
18,35,12,枣庄,3:53:00,3:53:00
18,35,13,徐州东,4:04:00,4:04:00
18,35,14,宿州东,4:16:00,4:16:00
18,35,15,蚌埠南,4:32:00,4:32:00
18,35,16,定远,4:42:00,4:42:00
18,35,17,滁州,4:53:00,4:53:00
18,35,18,扬州线路所,4:56:00,4:56:00
18,35,19,南京南,5:08:00,5:10:00
18,35,20,秦淮河线路所,5:13:00,5:13:00
18,35,21,镇江南,5:25:00,5:25:00
18,35,22,丹阳北,5:30:00,5:30:00
18,35,23,常州北,5:36:00,5:36:00
18,35,24,无锡东,5:46:00,5:46:00
18,35,25,苏州北,5:51:00,5:51:00
18,35,26,昆山南,5:57:00,5:57:00
18,35,27,黄渡线路所,6:03:00,6:03:00
19,37,0,北京南,2:46:00,2:46:00
19,37,1,廊坊,3:03:00,3:03:00
19,37,2,京津线路所,3:12:00,3:12:00
19,37,3,津沪线路所,3:13:00,3:13:00
19,37,4,天津南,3:14:00,3:14:00
19,37,5,沧州西,3:30:00,3:30:00
19,37,6,德州东,3:48:00,3:48:00
19,37,7,济南西,4:08:00,4:10:00
19,37,8,崔马庄线路所,4:16:00,4:16:00
19,37,9,泰安,4:24:00,4:24:00
19,37,10,曲阜东,4:37:00,4:37:00
19,37,11,滕州东,4:47:00,4:47:00
19,37,12,枣庄,4:53:00,4:53:00
19,37,13,徐州东,5:04:00,5:04:00
19,37,14,宿州东,5:16:00,5:16:00
19,37,15,蚌埠南,5:32:00,5:32:00
19,37,16,定远,5:42:00,5:42:00
19,37,17,滁州,5:53:00,5:53:00
19,37,18,扬州线路所,5:56:00,5:56:00
19,37,19,南京南,6:08:00,6:08:00
20,39,0,北京南,11:46:00,11:46:00
20,39,1,廊坊,12:03:00,12:03:00
20,39,2,京津线路所,12:12:00,12:12:00
20,39,3,津沪线路所,12:13:00,12:13:00
20,39,4,天津南,12:14:00,12:14:00
20,39,5,沧州西,12:30:00,12:30:00
20,39,6,德州东,12:48:00,12:48:00
21,41,0,徐州东,10:10:00,10:10:00
21,41,1,宿州东,10:26:00,10:26:00
21,41,2,蚌埠南,10:44:00,10:44:00
21,41,3,定远,10:55:00,10:55:00
21,41,4,滁州,11:07:00,11:07:00
21,41,5,扬州线路所,11:10:00,11:10:00
21,41,6,南京南,11:23:00,11:25:00
21,41,7,秦淮河线路所,11:28:00,11:28:00
21,41,8,镇江南,11:42:00,11:42:00
21,41,9,丹阳北,11:48:00,11:48:00
21,41,10,常州北,11:55:00,11:55:00
21,41,11,无锡东,12:06:00,12:06:00
21,41,12,苏州北,12:11:00,12:11:00
21,41,13,昆山南,12:18:00,12:18:00
21,41,14,黄渡线路所,12:26:00,12:26:00
21,41,15,上海虹桥,12:33:00,12:33:00
22,43,0,北京南,3:46:00,3:46:00
22,43,1,廊坊,4:03:00,4:03:00
22,43,2,京津线路所,4:12:00,4:12:00
22,43,3,津沪线路所,4:13:00,4:13:00
22,43,4,天津南,4:14:00,4:14:00
22,43,5,沧州西,4:30:00,4:30:00
22,43,6,德州东,4:48:00,4:48:00
22,43,7,济南西,5:08:00,5:10:00
22,43,8,崔马庄线路所,5:16:00,5:16:00
22,43,9,泰安,5:24:00,5:24:00
22,43,10,曲阜东,5:37:00,5:37:00
22,43,11,滕州东,5:47:00,5:47:00
22,43,12,枣庄,5:53:00,5:53:00
22,43,13,徐州东,6:04:00,6:04:00
22,43,14,宿州东,6:16:00,6:16:00
22,43,15,蚌埠南,6:32:00,6:32:00
22,43,16,定远,6:42:00,6:42:00
22,43,17,滁州,6:53:00,6:53:00
22,43,18,扬州线路所,6:56:00,6:56:00
22,43,19,南京南,7:08:00,7:08:00
23,45,0,南京南,4:20:00,4:20:00
23,45,1,秦淮河线路所,4:23:00,4:23:00
23,45,2,镇江南,4:35:00,4:35:00
23,45,3,丹阳北,4:40:00,4:40:00
23,45,4,常州北,4:46:00,4:46:00
23,45,5,无锡东,4:56:00,4:56:00
23,45,6,苏州北,5:01:00,5:01:00
23,45,7,昆山南,5:07:00,5:07:00
23,45,8,黄渡线路所,5:13:00,5:13:00
23,45,9,上海虹桥,5:19:00,5:19:00
24,47,0,南京南,12:42:00,12:42:00
24,47,1,秦淮河线路所,12:45:00,12:45:00
24,47,2,镇江南,12:57:00,12:57:00
24,47,3,丹阳北,13:02:00,13:02:00
24,47,4,常州北,13:08:00,13:08:00
24,47,5,无锡东,13:18:00,13:18:00
24,47,6,苏州北,13:23:00,13:23:00
24,47,7,昆山南,13:29:00,13:29:00
24,47,8,黄渡线路所,13:35:00,13:35:00
24,47,9,上海虹桥,13:41:00,13:41:00
25,49,0,北京南,4:50:00,4:50:00
25,49,1,廊坊,5:07:00,5:07:00
25,49,2,京津线路所,5:16:00,5:16:00
25,49,3,津沪线路所,5:17:00,5:17:00
25,49,4,天津南,5:18:00,5:18:00
25,49,5,沧州西,5:34:00,5:34:00
25,49,6,德州东,5:52:00,5:52:00
25,49,7,济南西,6:12:00,6:14:00
25,49,8,崔马庄线路所,6:20:00,6:20:00
25,49,9,泰安,6:28:00,6:28:00
25,49,10,曲阜东,6:41:00,6:41:00
25,49,11,滕州东,6:51:00,6:51:00
25,49,12,枣庄,6:57:00,6:57:00
25,49,13,徐州东,7:11:00,7:13:00
25,49,14,宿州东,7:28:00,7:28:00
25,49,15,蚌埠南,7:44:00,7:44:00
25,49,16,定远,7:54:00,7:54:00
25,49,17,滁州,8:05:00,8:05:00
25,49,18,扬州线路所,8:08:00,8:08:00
25,49,19,南京南,8:20:00,8:22:00
25,49,20,秦淮河线路所,8:25:00,8:25:00
25,49,21,镇江南,8:37:00,8:37:00
25,49,22,丹阳北,8:42:00,8:42:00
25,49,23,常州北,8:48:00,8:48:00
25,49,24,无锡东,8:58:00,8:58:00
25,49,25,苏州北,9:03:00,9:03:00
25,49,26,昆山南,9:09:00,9:09:00
25,49,27,黄渡线路所,9:15:00,9:15:00
25,49,28,上海虹桥,9:21:00,9:21:00
26,51,0,北京南,6:50:00,6:50:00
26,51,1,廊坊,7:07:00,7:07:00
26,51,2,京津线路所,7:16:00,7:16:00
26,51,3,津沪线路所,7:17:00,7:17:00
26,51,4,天津南,7:21:00,7:23:00
26,51,5,沧州西,7:42:00,7:42:00
26,51,6,德州东,8:00:00,8:00:00
26,51,7,济南西,8:20:00,8:22:00
26,51,8,崔马庄线路所,8:28:00,8:28:00
26,51,9,泰安,8:36:00,8:36:00
26,51,10,曲阜东,8:49:00,8:49:00
26,51,11,滕州东,8:59:00,8:59:00
26,51,12,枣庄,9:05:00,9:05:00
26,51,13,徐州东,9:16:00,9:16:00
26,51,14,宿州东,9:28:00,9:28:00
26,51,15,蚌埠南,9:44:00,9:44:00
26,51,16,定远,9:54:00,9:54:00
26,51,17,滁州,10:05:00,10:05:00
26,51,18,扬州线路所,10:08:00,10:08:00
26,51,19,南京南,10:20:00,10:22:00
26,51,20,秦淮河线路所,10:25:00,10:25:00
26,51,21,镇江南,10:37:00,10:37:00
26,51,22,丹阳北,10:42:00,10:42:00
26,51,23,常州北,10:48:00,10:48:00
26,51,24,无锡东,10:58:00,10:58:00
26,51,25,苏州北,11:03:00,11:03:00
26,51,26,昆山南,11:09:00,11:09:00
26,51,27,黄渡线路所,11:15:00,11:15:00
26,51,28,上海虹桥,11:21:00,11:21:00
27,53,0,北京南,9:50:00,9:50:00
27,53,1,廊坊,10:07:00,10:07:00
27,53,2,京津线路所,10:16:00,10:16:00
27,53,3,津沪线路所,10:17:00,10:17:00
27,53,4,天津南,10:18:00,10:18:00
27,53,5,沧州西,10:34:00,10:34:00
27,53,6,德州东,10:52:00,10:52:00
27,53,7,济南西,11:12:00,11:14:00
27,53,8,崔马庄线路所,11:20:00,11:20:00
27,53,9,泰安,11:28:00,11:28:00
27,53,10,曲阜东,11:41:00,11:41:00
27,53,11,滕州东,11:51:00,11:51:00
27,53,12,枣庄,11:57:00,11:57:00
27,53,13,徐州东,12:08:00,12:08:00
27,53,14,宿州东,12:20:00,12:20:00
27,53,15,蚌埠南,12:36:00,12:36:00
27,53,16,定远,12:46:00,12:46:00
27,53,17,滁州,12:57:00,12:57:00
27,53,18,扬州线路所,13:00:00,13:00:00
27,53,19,南京南,13:12:00,13:14:00
27,53,20,秦淮河线路所,13:17:00,13:17:00
27,53,21,镇江南,13:29:00,13:29:00
27,53,22,丹阳北,13:34:00,13:34:00
27,53,23,常州北,13:40:00,13:40:00
27,53,24,无锡东,13:50:00,13:50:00
27,53,25,苏州北,13:55:00,13:55:00
27,53,26,昆山南,14:01:00,14:01:00
